ID;UserID;timestamp;isVisible;version;changesetID;latitude;longitude;tags
N4149580074;1586930;2016-04-26T15:49:26Z;true;1;38891299;33.9888933;-118.4747728;"[]"
N4158150386;1427293;2016-04-30T19:28:54Z;true;1;39005128;33.9908521;-118.464257;"[]"
N4149580084;1586930;2016-04-26T15:49:27Z;true;1;38891299;33.9889204;-118.475221;"[]"
N4158150390;1427293;2016-04-30T19:28:54Z;true;1;39005128;33.9908587;-118.46421;"[]"
N4149580083;1586930;2016-04-26T15:49:27Z;true;1;38891299;33.9889197;-118.4755784;"[]"
N4149580082;1586930;2016-04-26T15:49:27Z;true;1;38891299;33.9889195;-118.4753527;"[]"
N4158150392;1427293;2016-04-30T19:28:54Z;true;1;39005128;33.9908644;-118.4654815;"[]"
N4149580081;1586930;2016-04-26T15:49:27Z;true;1;38891299;33.988914;-118.4755968;"[]"
N4158150393;1427293;2016-04-30T19:28:54Z;true;1;39005128;33.9908645;-118.4642503;"[]"
N4149580080;1586930;2016-04-26T15:49:26Z;true;1;38891299;33.988914;-118.4755857;"[]"
N4158150398;1427293;2016-04-30T19:28:54Z;true;1;39005128;33.9908736;-118.4640922;"[]"
N4149580088;1586930;2016-04-26T15:49:27Z;true;1;38891299;33.9889255;-118.4755593;"[]"
N4149580087;1586930;2016-04-26T15:49:27Z;true;1;38891299;33.9889244;-118.4756177;"[]"
N4149580086;1586930;2016-04-26T15:49:27Z;true;1;38891299;33.9889223;-118.4744746;"[]"
N4149580085;1586930;2016-04-26T15:49:27Z;true;1;38891299;33.9889206;-118.4755686;"[]"
N400817755;703694;2019-01-13T07:20:28Z;true;2;66266708;33.9996076;-118.4860928;"[]"
N400817750;703694;2019-12-29T06:33:14Z;true;4;78971707;33.9997064;-118.4861056;"[]"
N445268409;25510;2009-07-22T04:53:37Z;true;1;1900847;34.1009368;-118.5040738;"[]"
N445268404;25510;2009-07-22T04:53:37Z;true;1;1900847;34.1298914;-118.3651545;"[]"
N445268403;25510;2009-07-22T04:53:37Z;true;1;1900847;34.1110536;-118.4995425;"[]"
N445268407;25510;2009-07-22T04:53:37Z;true;1;1900847;34.0831558;-118.4979167;"[]"
N445268406;25510;2009-07-22T04:53:37Z;true;1;1900847;34.125541;-118.3727307;"[]"
N445268414;25510;2009-07-22T04:53:37Z;true;1;1900847;34.0837565;-118.4884636;"[]"
N445268417;703694;2018-08-07T01:23:18Z;true;5;61419002;34.150449;-118.6890909;"[]"
N400817780;703694;2019-01-13T03:41:32Z;true;3;66265204;33.99749;-118.4840706;"[]"
N445268422;25510;2009-07-22T04:53:37Z;true;1;1900847;34.1210855;-118.3746683;"[]"
N445268424;25510;2009-07-22T04:53:37Z;true;1;1900847;34.1277505;-118.3744697;"[]"
N400817784;703694;2019-01-13T03:41:32Z;true;4;66265204;33.9974693;-118.4839845;"[]"
N445268429;25510;2009-07-22T04:53:37Z;true;1;1900847;34.1209911;-118.340434;"[]"
N445268427;25510;2009-07-22T04:53:37Z;true;1;1900847;34.1344909;-118.396962;"[]"
N2892740371;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9890733;-118.4758166;"[]"
N2892740370;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9888109;-118.4757169;"[]"
N4158019870;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957988;-118.4664992;"[]"
N2892740379;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9900616;-118.4767183;"[]"
N4158017211;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944408;-118.4649767;"[]"
N2892740378;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9898821;-118.4767848;"[]"
N4158017212;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944417;-118.4644838;"[]"
N4158019873;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958043;-118.4673963;"[]"
N2892740377;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9897593;-118.4767868;"[]"
N2892740376;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9897158;-118.4767324;"[]"
N4158017210;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944408;-118.4649265;"[]"
N4158019871;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958017;-118.4664938;"[]"
N2892740375;111529;2014-06-01T05:38:52Z;true;1;22666920;33.9896955;-118.4763631;"[]"
N4158017215;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944441;-118.4664438;"[]"
N4158019878;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958092;-118.465847;"[]"
N2892740374;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9896662;-118.4763062;"[]"
N4158017216;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.994446;-118.4663756;"[]"
N4158019877;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.995808;-118.4674455;"[]"
N2892740373;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9893757;-118.4761606;"[]"
N4158017213;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944422;-118.4676305;"[]"
N4158019876;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958069;-118.466308;"[]"
N2892740372;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9891624;-118.4758498;"[]"
N4158017214;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944431;-118.4669167;"[]"
N4158019875;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958057;-118.4676193;"[]"
N4158017219;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944497;-118.4672842;"[]"
N4158017217;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944483;-118.4653344;"[]"
N4158017218;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944489;-118.4663699;"[]"
N4158019879;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958095;-118.4663357;"[]"
N445268311;25510;2009-07-22T04:53:33Z;true;1;1900847;34.0800056;-118.4998316;"[]"
N445268316;25510;2009-07-22T04:53:33Z;true;1;1900847;34.115544;-118.3444704;"[]"
N445268315;25510;2009-07-22T04:53:33Z;true;1;1900847;34.1196949;-118.3402812;"[]"
N445268314;25510;2009-07-22T04:53:33Z;true;1;1900847;34.1343194;-118.3979693;"[]"
N400817795;703694;2019-01-13T03:41:32Z;true;2;66265204;33.9977133;-118.483486;"[]"
N445268317;25510;2009-07-22T04:53:33Z;true;1;1900847;34.129333;-118.4627529;"[]"
N2892740368;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9886649;-118.4754054;"[]"
N4158017200;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944347;-118.4663671;"[]"
N2892740367;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9886237;-118.4753787;"[]"
N4158017201;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944348;-118.4652872;"[]"
N2892740366;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9884244;-118.4753513;"[]"
N4158019861;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957782;-118.4657176;"[]"
N2892740365;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9882858;-118.475284;"[]"
N4158019860;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957769;-118.4674218;"[]"
N2892740364;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9881566;-118.47499;"[]"
N4158017204;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944362;-118.4671298;"[]"
N6758996136;10145728;2019-08-30T10:04:11Z;true;1;73913961;33.9959267;-118.4660474;"[barrier=gate]"
N4158017205;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944368;-118.4642032;"[]"
N4158019866;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957939;-118.4673886;"[]"
N6758996137;703694;2019-11-11T05:55:20Z;true;2;76887687;33.9958684;-118.4659973;"[]"
N4158017202;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944349;-118.4653241;"[]"
N4158019865;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.995792;-118.4658818;"[]"
N4158017203;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.994436;-118.4653222;"[]"
N4158019864;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957909;-118.4663505;"[]"
N4158017208;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.994438;-118.4663606;"[]"
N4158017209;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944391;-118.4640918;"[]"
N4158017206;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944376;-118.4654677;"[]"
N4158019869;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957977;-118.4676344;"[]"
N4158017207;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944378;-118.4644806;"[]"
N4158019868;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957955;-118.4675894;"[]"
N6758996135;10145728;2019-08-30T10:04:11Z;true;1;73913961;33.9961264;-118.4662136;"[]"
N445268323;25510;2009-07-22T04:53:34Z;true;1;1900847;34.1247895;-118.3905535;"[]"
N445268320;25510;2009-07-22T04:53:34Z;true;1;1900847;34.1349375;-118.3984198;"[]"
N2892740369;703694;2019-12-29T08:51:23Z;true;2;78973184;33.9886936;-118.475451;"[]"
N445268325;703694;2019-02-10T04:03:12Z;true;5;67063342;34.1439826;-118.5072494;"[]"
N445268324;25510;2009-07-22T04:53:34Z;true;1;1900847;34.0878403;-118.505043;"[]"
N4158019850;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957572;-118.4664608;"[]"
N4158019856;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957679;-118.467886;"[]"
N4158019855;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957671;-118.4669079;"[]"
N4158019859;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957753;-118.467579;"[]"
N4158019858;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957747;-118.4657246;"[]"
N4158019857;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957699;-118.4676133;"[]"
N445268333;25510;2009-07-22T04:53:34Z;true;1;1900847;34.1184544;-118.3506044;"[]"
N445268336;25510;2009-07-22T04:53:34Z;true;1;1900847;34.1173633;-118.3961458;"[]"
N4158019841;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957488;-118.4678909;"[]"
N4158019845;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.995752;-118.466937;"[]"
N4158019844;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957517;-118.4659567;"[]"
N4158019843;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957508;-118.4677361;"[]"
N4158019842;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957492;-118.467739;"[]"
N445268341;2512300;2015-04-17T20:11:02Z;true;4;30294232;34.1521282;-118.6100989;"[]"
N4158019847;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9957549;-118.4664649;"[]"
N445268344;25510;2009-07-22T04:53:34Z;true;1;1900847;34.1379308;-118.4025702;"[]"
N445268347;25510;2009-07-22T04:53:34Z;true;1;1900847;34.1109414;-118.4991227;"[]"
N4153989465;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912004;-118.4686327;"[]"
N4153989466;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912038;-118.4701494;"[]"
N4153989463;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912;-118.4689357;"[]"
N4153989464;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912004;-118.4706748;"[]"
N4153989469;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912052;-118.4701551;"[]"
N4158017251;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.994482;-118.4641211;"[]"
N4158017252;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.994482;-118.4668767;"[]"
N4153989467;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912047;-118.4693804;"[]"
N4153989468;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912048;-118.469276;"[]"
N4158017250;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944802;-118.4672078;"[]"
N4158017255;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944851;-118.4655042;"[]"
N4158017256;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944858;-118.465323;"[]"
N4158017253;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944825;-118.465329;"[]"
N4158017254;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944837;-118.4642278;"[]"
N4158017259;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944864;-118.4668512;"[]"
N4158017257;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944859;-118.4668336;"[]"
N4158017258;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944863;-118.4648908;"[]"
N445268352;703694;2019-11-25T09:50:49Z;true;2;77512055;34.0567308;-118.5221562;"[]"
N445268350;25510;2009-07-22T04:53:35Z;true;1;1900847;34.1062698;-118.5016787;"[]"
N445268355;25510;2009-07-22T04:53:35Z;true;1;1900847;34.1329879;-118.3934601;"[]"
N445268354;25510;2009-07-22T04:53:35Z;true;1;1900847;34.1087995;-118.4118322;"[]"
N445268353;25510;2009-07-22T04:53:35Z;true;1;1900847;34.082988;-118.4976421;"[]"
N445268358;25510;2009-07-22T04:53:35Z;true;1;1900847;34.1018718;-118.5048831;"[]"
N445268357;25510;2009-07-22T04:53:35Z;true;1;1900847;34.1215778;-118.3476976;"[]"
N4153989472;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912063;-118.4702137;"[]"
N4153989473;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912076;-118.4696292;"[]"
N4153989470;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912063;-118.4699886;"[]"
N4153989471;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912068;-118.4703064;"[]"
N4153989454;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911919;-118.4693289;"[]"
N4153989455;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911922;-118.4694409;"[]"
N4153989452;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911901;-118.4702402;"[]"
N4153989453;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911919;-118.4697402;"[]"
N4153989458;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911943;-118.4701617;"[]"
N4158017240;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.994471;-118.4641158;"[]"
N4153989459;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911949;-118.4690476;"[]"
N4158017241;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944734;-118.4653131;"[]"
N4153989456;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911927;-118.4706447;"[]"
N4153989457;232386;2016-07-02T18:33:47Z;true;2;40445656;33.991193;-118.4699903;"[]"
N4158017244;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944781;-118.4663919;"[]"
N4158017245;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944782;-118.4672322;"[]"
N4158017242;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944767;-118.4672352;"[]"
N4158017243;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944768;-118.4641305;"[]"
N445268370;703694;2019-02-10T04:11:13Z;true;2;67063377;34.1308489;-118.4678129;"[]"
N4158017248;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944787;-118.4644136;"[]"
N4158017249;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944789;-118.4642365;"[]"
N4158017246;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944783;-118.4649058;"[]"
N4158017247;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944785;-118.4643878;"[]"
N445268361;25510;2009-07-22T04:53:35Z;true;1;1900847;34.1278164;-118.3673896;"[]"
N445268360;25510;2009-07-22T04:53:35Z;true;1;1900847;34.1230275;-118.3980761;"[]"
N445268366;25510;2009-07-22T04:53:36Z;true;1;1900847;34.1176329;-118.3951692;"[]"
N445268369;25510;2009-07-22T04:53:36Z;true;1;1900847;34.1074759;-118.5047838;"[]"
N445268368;25510;2009-07-22T04:53:36Z;true;1;1900847;34.1228566;-118.3964661;"[]"
N4153989461;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911956;-118.4699995;"[]"
N4153989462;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911965;-118.4689216;"[]"
N4153989460;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911955;-118.4698201;"[]"
N4153989487;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912397;-118.4703065;"[]"
N4153989488;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912425;-118.4703602;"[]"
N4153989485;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912353;-118.4692649;"[]"
N4153989486;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912363;-118.4699304;"[]"
N4158017230;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944602;-118.4672225;"[]"
N4158017233;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944645;-118.4659715;"[]"
N4158017234;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944654;-118.4659553;"[]"
N4158017231;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944634;-118.4675821;"[]"
N4158017232;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944641;-118.4674088;"[]"
N4158017237;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944692;-118.4641244;"[]"
N4158017238;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944693;-118.4653206;"[]"
N4158017235;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944664;-118.4675848;"[]"
N4158017236;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944679;-118.4670698;"[]"
N445268374;25510;2009-07-22T04:53:36Z;true;1;1900847;34.1301181;-118.4531316;"[]"
N4158017239;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944693;-118.4654084;"[]"
N445268377;25510;2009-07-22T04:53:36Z;true;1;1900847;34.132186;-118.4589759;"[]"
N445268376;25510;2009-07-22T04:53:36Z;true;1;1900847;34.1178558;-118.4081315;"[]"
N445268375;25510;2009-07-22T04:53:36Z;true;1;1900847;34.0891562;-118.5048136;"[]"
N445268379;25510;2009-07-22T04:53:36Z;true;1;1900847;34.0819861;-118.4848469;"[]"
N4153989476;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912116;-118.470768;"[]"
N4153989477;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912129;-118.4695227;"[]"
N4153989474;232386;2016-07-02T18:33:47Z;true;2;40445656;33.991208;-118.4699946;"[]"
N4153989475;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912116;-118.4703255;"[]"
N4158019881;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958148;-118.4673488;"[]"
N4158019880;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958105;-118.4673571;"[]"
N4153989478;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912156;-118.4695272;"[]"
N4153989479;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912158;-118.4693202;"[]"
N4158017222;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944513;-118.4676135;"[]"
N4158019885;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958199;-118.4677901;"[]"
N4158017223;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944527;-118.4653955;"[]"
N4158019884;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958193;-118.4663177;"[]"
N4158017220;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944505;-118.4641598;"[]"
N4158019883;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958178;-118.4674979;"[]"
N4158017221;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.994451;-118.4643986;"[]"
N4158019882;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958162;-118.4668359;"[]"
N4158017226;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944579;-118.4671617;"[]"
N445268391;25510;2009-07-22T04:53:36Z;true;1;1900847;34.1331704;-118.3956194;"[]"
N4158017227;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.994458;-118.4659837;"[]"
N4158019888;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958233;-118.4677476;"[]"
N445268390;25510;2009-07-22T04:53:36Z;true;1;1900847;34.1320181;-118.3716092;"[]"
N4158017224;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944535;-118.464394;"[]"
N4158017225;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944577;-118.4641652;"[]"
N4158019886;1427293;2016-04-30T18:22:25Z;true;1;39003988;33.9958206;-118.4673645;"[]"
N445268383;2512300;2015-04-17T20:11:02Z;true;4;30294232;34.136661;-118.5633518;"[]"
N4158017228;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944594;-118.4648902;"[]"
N4158017229;1427293;2016-04-30T18:22:09Z;true;1;39003988;33.9944596;-118.4649411;"[]"
N445268388;703694;2019-11-25T09:50:49Z;true;2;77512055;34.0510799;-118.5113425;"[]"
N4153989480;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912177;-118.4695356;"[]"
N4153989483;232386;2016-07-02T18:33:47Z;true;2;40445656;33.991227;-118.4701471;"[]"
N4153989484;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912341;-118.4703919;"[]"
N4153989481;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912235;-118.4692174;"[]"
N4153989482;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9912234;-118.4698749;"[]"
N4153989421;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911611;-118.469648;"[]"
N4153989422;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911628;-118.4684704;"[]"
N4153989420;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911583;-118.4684527;"[]"
N4153989425;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911632;-118.4698953;"[]"
N4153989426;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911642;-118.4700017;"[]"
N4153989423;232386;2016-07-02T18:33:46Z;true;2;40445656;33.991163;-118.4699975;"[]"
N4153989424;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911627;-118.4694397;"[]"
N4153989429;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911691;-118.4696508;"[]"
N4153989427;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911648;-118.4699018;"[]"
N4153989428;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911683;-118.4690658;"[]"
N445268396;25510;2009-07-22T04:53:37Z;true;1;1900847;34.1126199;-118.5011063;"[]"
N445268393;25510;2009-07-22T04:53:36Z;true;1;1900847;34.1299471;-118.452224;"[]"
N445268398;25510;2009-07-22T04:53:37Z;true;1;1900847;34.0820652;-118.4944072;"[]"
N4153989410;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911489;-118.4699071;"[]"
N4158017280;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945177;-118.4653472;"[]"
N4158017281;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945197;-118.4672087;"[]"
N4153989414;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911526;-118.4693994;"[]"
N4158017284;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945278;-118.4662897;"[]"
N4153989415;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911524;-118.4702541;"[]"
N4158017285;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945305;-118.465863;"[]"
N4153989412;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911506;-118.470247;"[]"
N4158017282;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945239;-118.4667595;"[]"
N4153989413;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911513;-118.4700022;"[]"
N4158017283;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945259;-118.4656808;"[]"
N4153989418;232386;2016-07-02T18:33:46Z;true;2;40445656;33.991155;-118.4689682;"[]"
N4158017288;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945337;-118.4661781;"[]"
N4153989419;232386;2016-07-02T18:33:46Z;true;2;40445656;33.991155;-118.470357;"[]"
N4153989416;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911525;-118.4703468;"[]"
N4158017286;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945309;-118.4667852;"[]"
N4158017287;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945317;-118.464316;"[]"
N4153989443;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911809;-118.4688637;"[]"
N4153989444;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911813;-118.4703366;"[]"
N4158017270;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945115;-118.4651773;"[]"
N4153989441;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911791;-118.4697579;"[]"
N4153989442;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911787;-118.4685456;"[]"
N4153989447;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911838;-118.4703465;"[]"
N4158017273;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945125;-118.4672032;"[]"
N4153989448;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911849;-118.4695384;"[]"
N4158017274;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.994514;-118.4648342;"[]"
N4153989445;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911816;-118.468927;"[]"
N4158017271;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945115;-118.4653522;"[]"
N4153989446;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911829;-118.4685182;"[]"
N4158017272;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945122;-118.464833;"[]"
N4158017277;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945153;-118.4653453;"[]"
N4158017278;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945162;-118.4658291;"[]"
N4153989449;232386;2016-07-02T18:33:47Z;true;2;40445656;33.991186;-118.4688843;"[]"
N4158017275;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945142;-118.465205;"[]"
N4158017276;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.994515;-118.4663229;"[]"
N4158017279;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9945167;-118.4654448;"[]"
N4153989450;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911884;-118.4702334;"[]"
N4153989451;232386;2016-07-02T18:33:47Z;true;2;40445656;33.9911888;-118.4706791;"[]"
N4153989432;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911699;-118.4684353;"[]"
N4153989433;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911722;-118.4688893;"[]"
N4153989430;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911695;-118.4690708;"[]"
N4153989431;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911699;-118.4684677;"[]"
N4153989436;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911752;-118.4685211;"[]"
N4158017262;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944896;-118.4671858;"[]"
N4153989437;232386;2016-07-02T18:33:46Z;true;2;40445656;33.9911761;-118.4699508;"[]"
N4158017263;1427293;2016-04-30T18:22:10Z;true;1;39003988;33.9944927;-118.4668559;"[]"
N4153989434;232386;2016-07-02T18:33:46Z;true;2;40445656;33.991175;-118.46897;"[]"
